age,brand,model,price_usd,sentiment,country,language,verified_purchase,review_length,word_count,source
32,OnePlus,OnePlus 11R,726.73,Neutral,India,Hindi,True,65,10,BestBuy
32,Apple,iPhone 14,1471.04,Negative,Australia,English,True,62,9,BestBuy
37,Samsung,Galaxy A55,955.48,Positive,Germany,German,False,65,10,Flipkart
33,OnePlus,OnePlus 12,400.46,Positive,Canada,English,True,70,13,BestBuy
35,Realme,Realme Narzo 70,527.08,Neutral,UAE,English,True,66,9,Flipkart
33,Motorola,Edge 50,702.0,Neutral,UAE,English,False,69,10,AliExpress
42,Google,Pixel 7a,976.76,Positive,UAE,English,True,69,13,Flipkart
30,OnePlus,OnePlus 11R,447.9,Neutral,Canada,English,False,62,11,AliExpress
37,Realme,Realme Narzo 70,518.77,Positive,Australia,English,True,72,12,Amazon
34,Motorola,Edge 50,695.9,Neutral,UK,English,True,82,13,Flipkart
37,Xiaomi,Redmi Note 13,507.57,Negative,Brazil,Portuguese,True,59,9,eBay
18,OnePlus,OnePlus 12,412.04,Neutral,Canada,English,True,65,11,BestBuy
27,Realme,Realme Narzo 70,321.79,Positive,Canada,English,True,55,11,BestBuy
34,OnePlus,OnePlus 12,487.41,Neutral,India,Hindi,False,66,13,Flipkart
33,Xiaomi,Poco X6,567.89,Neutral,UAE,English,True,72,10,Amazon
39,OnePlus,OnePlus Nord 3,379.7,Neutral,UAE,English,True,82,13,Amazon
18,Xiaomi,Mi 13 Pro,410.84,Negative,Germany,German,True,55,9,AliExpress
30,Realme,Realme Narzo 70,474.54,Positive,UK,English,True,72,12,Flipkart
26,OnePlus,OnePlus 11R,864.93,Positive,India,Hindi,True,54,8,Flipkart
30,OnePlus,OnePlus Nord 3,509.2,Positive,UK,English,True,59,8,Flipkart
37,Xiaomi,Redmi Note 13,216.09,Positive,Australia,English,True,68,13,Flipkart
25,Motorola,Razr 40,494.13,Positive,UK,English,True,68,13,eBay
18,Motorola,Razr 40,224.62,Positive,Australia,English,True,74,12,AliExpress
32,Realme,Realme 12 Pro,461.62,Negative,UK,English,False,56,8,eBay
31,Google,Pixel 6,880.22,Positive,Canada,English,False,64,12,BestBuy
45,Samsung,Galaxy Z Flip,1305.7,Neutral,India,Hindi,True,61,12,Flipkart
28,Google,Pixel 7a,896.6,Negative,UAE,English,True,54,9,eBay
35,OnePlus,OnePlus 11R,372.37,Neutral,USA,English,True,63,13,AliExpress
20,Apple,iPhone 13,1219.21,Positive,USA,English,True,72,12,eBay
18,Realme,Realme 12 Pro,593.21,Neutral,India,Hindi,True,61,12,BestBuy
33,Google,Pixel 8,708.01,Positive,Brazil,Portuguese,True,65,12,BestBuy
24,Motorola,Edge 50,654.71,Neutral,Brazil,Portuguese,True,66,13,Amazon
28,Samsung,Galaxy A55,1047.73,Positive,Germany,German,True,60,12,AliExpress
43,Google,Pixel 8,692.1,Positive,Brazil,Portuguese,True,65,11,eBay
18,Motorola,Edge 50,746.74,Positive,UAE,English,True,59,9,eBay
29,Realme,Realme 12 Pro,588.86,Neutral,India,Hindi,True,68,11,AliExpress
27,Motorola,Edge 50,669.12,Positive,USA,English,True,71,12,AliExpress
35,Motorola,Moto G Power,788.07,Neutral,Germany,German,True,68,11,BestBuy
31,Xiaomi,Redmi Note 13,328.33,Negative,Canada,English,True,50,6,eBay
46,Motorola,Razr 40,695.5,Positive,Germany,German,False,65,11,Amazon
52,Xiaomi,Poco X6,488.39,Neutral,Canada,English,True,80,15,BestBuy
37,Motorola,Moto G Power,531.87,Positive,Germany,German,True,65,10,eBay
18,Google,Pixel 8,788.83,Positive,Australia,English,True,57,10,BestBuy
22,Xiaomi,Mi 13 Pro,489.32,Neutral,UAE,English,True,75,14,BestBuy
23,Xiaomi,Redmi Note 13,325.5,Neutral,UAE,English,False,60,9,Flipkart
18,OnePlus,OnePlus Nord 3,590.84,Neutral,USA,English,True,66,9,BestBuy
19,OnePlus,OnePlus 11R,358.33,Neutral,Germany,German,False,71,14,AliExpress
24,Samsung,Galaxy S24,913.64,Neutral,Australia,English,True,67,12,Amazon
18,OnePlus,OnePlus Nord 3,572.5,Neutral,Germany,German,True,75,14,Flipkart
23,Realme,Realme 12 Pro,293.48,Negative,UK,English,True,60,12,Amazon
48,OnePlus,OnePlus Nord 3,414.27,Positive,India,Hindi,True,61,10,Flipkart
41,Google,Pixel 7a,880.55,Positive,Canada,English,True,55,10,Flipkart
29,Samsung,Galaxy S24,1031.67,Positive,USA,English,True,65,10,eBay
29,Realme,Realme Narzo 70,530.63,Neutral,India,Hindi,True,73,12,AliExpress
21,Google,Pixel 7a,938.01,Positive,USA,English,True,57,10,BestBuy
32,Samsung,Galaxy S24,442.09,Positive,India,Hindi,False,65,10,BestBuy
42,Realme,Realme 12 Pro,378.89,Negative,Australia,English,True,56,11,Flipkart
36,Google,Pixel 6,707.65,Positive,Canada,English,True,68,13,Flipkart
43,Samsung,Galaxy A55,1340.35,Positive,UAE,English,True,60,12,AliExpress
41,Apple,iPhone SE,792.2,Positive,Canada,English,True,71,12,eBay
18,Samsung,Galaxy Z Flip,1289.7,Positive,UAE,English,True,55,11,AliExpress
28,Samsung,Galaxy Z Flip,459.52,Positive,Canada,English,True,60,12,BestBuy
18,Xiaomi,Mi 13 Pro,376.22,Positive,Germany,German,True,66,11,eBay
18,Samsung,Galaxy Note 20,873.69,Positive,Australia,English,True,58,10,Flipkart
27,Apple,iPhone SE,929.19,Positive,UAE,English,True,71,12,Flipkart
29,Samsung,Galaxy S24,560.9,Positive,India,Hindi,False,81,14,Flipkart
28,Samsung,Galaxy A55,1027.23,Negative,USA,English,True,50,6,eBay
43,Motorola,Moto G Power,423.9,Negative,Brazil,Portuguese,False,46,10,BestBuy
18,OnePlus,OnePlus 11R,680.62,Neutral,Australia,English,True,57,9,BestBuy
27,Xiaomi,Mi 13 Pro,507.03,Positive,UK,English,True,81,14,Amazon
18,Samsung,Galaxy Z Flip,571.67,Positive,USA,English,True,59,8,BestBuy
35,Google,Pixel 7a,749.33,Neutral,USA,English,True,68,14,BestBuy
29,Google,Pixel 8,728.26,Neutral,Canada,English,True,62,10,Flipkart
19,Xiaomi,Poco X6,500.32,Positive,Canada,English,True,54,8,Flipkart
32,OnePlus,OnePlus 11R,586.84,Positive,Germany,German,True,51,9,eBay
31,Google,Pixel 8,682.62,Negative,Canada,English,True,45,7,eBay
18,OnePlus,OnePlus 11R,855.18,Negative,Germany,German,True,61,8,AliExpress
18,Realme,Realme Narzo 70,533.43,Positive,Canada,English,True,65,10,Flipkart
24,Realme,Realme 12 Pro,280.11,Neutral,UAE,English,False,69,10,BestBuy
31,Apple,iPhone 14,1115.33,Negative,UAE,English,True,54,6,Amazon
18,Apple,iPhone 15 Pro,1115.81,Positive,Germany,German,True,56,10,BestBuy
18,OnePlus,OnePlus 12,431.78,Positive,Canada,English,True,56,10,AliExpress
36,Samsung,Galaxy S24,626.71,Positive,Canada,English,True,58,9,AliExpress
26,OnePlus,OnePlus 12,678.16,Positive,India,Hindi,True,74,12,Flipkart
35,Motorola,Moto G Power,700.65,Positive,Germany,German,True,71,12,Amazon
55,Realme,Realme Narzo 70,443.63,Negative,UK,English,True,54,12,Flipkart
36,Xiaomi,Poco X6,625.67,Positive,Germany,German,True,69,13,AliExpress
32,OnePlus,OnePlus 12,360.68,Positive,India,Hindi,True,54,8,eBay
28,Realme,Realme Narzo 70,455.08,Negative,India,Hindi,True,55,8,Amazon
39,Realme,Realme Narzo 70,302.37,Positive,Australia,English,True,71,12,Amazon
26,OnePlus,OnePlus Nord 3,888.02,Neutral,Brazil,Portuguese,True,66,13,eBay
36,Apple,iPhone 15 Pro,852.35,Positive,USA,English,True,59,9,AliExpress
24,Samsung,Galaxy S24,1010.8,Positive,India,Hindi,False,59,9,Amazon
18,Apple,iPhone SE,1321.67,Neutral,Brazil,Portuguese,True,62,11,AliExpress
24,Realme,Realme 12 Pro,184.7,Neutral,USA,English,True,75,14,AliExpress
19,Motorola,Razr 40,302.57,Negative,Brazil,Portuguese,True,59,9,Flipkart
36,Xiaomi,Mi 13 Pro,341.47,Negative,Brazil,Portuguese,True,46,10,Amazon
31,Realme,Realme Narzo 70,599.43,Positive,Australia,English,False,55,11,AliExpress
31,Motorola,Razr 40,652.67,Positive,Australia,English,False,66,11,Amazon
30,OnePlus,OnePlus Nord 3,391.77,Positive,Germany,German,True,47,9,Amazon
38,Samsung,Galaxy Z Flip,1049.14,Neutral,Australia,English,True,82,13,Flipkart
22,Realme,Realme 12 Pro,295.93,Positive,Australia,English,True,56,10,eBay
18,Google,Pixel 8,656.66,Positive,Canada,English,False,70,13,Amazon
21,OnePlus,OnePlus Nord 3,470.33,Negative,UK,English,True,55,9,BestBuy
30,Google,Pixel 8,527.76,Positive,USA,English,True,55,10,AliExpress
33,Xiaomi,Redmi Note 13,693.69,Neutral,Brazil,Portuguese,True,67,12,eBay
33,Google,Pixel 6,797.8,Positive,Germany,German,True,78,14,AliExpress
27,Motorola,Edge 50,668.33,Negative,Brazil,Portuguese,True,51,6,AliExpress
37,Apple,iPhone 15 Pro,1492.5,Positive,USA,English,True,74,12,eBay
30,OnePlus,OnePlus 12,615.56,Negative,Brazil,Portuguese,True,54,12,AliExpress
43,Apple,iPhone 14,1482.59,Positive,Brazil,Portuguese,True,66,10,BestBuy
27,Motorola,Edge 50,427.31,Positive,USA,English,True,56,10,Flipkart
30,Motorola,Edge 50,275.45,Positive,Canada,English,True,81,14,Amazon
26,Xiaomi,Mi 13 Pro,396.51,Neutral,UAE,English,True,67,12,AliExpress
38,Google,Pixel 6,1042.86,Neutral,Canada,English,True,56,11,eBay
18,Xiaomi,Mi 13 Pro,501.06,Positive,UAE,English,True,47,9,eBay
28,Apple,iPhone SE,856.73,Positive,Brazil,Portuguese,True,65,11,Flipkart
24,Motorola,Moto G Power,709.37,Positive,India,Hindi,True,71,12,eBay
45,Realme,Realme Narzo 70,206.96,Positive,USA,English,True,60,12,Amazon
31,Xiaomi,Mi 13 Pro,661.28,Positive,USA,English,False,65,12,AliExpress
39,Motorola,Edge 50,768.28,Positive,Germany,German,True,54,8,AliExpress
32,Samsung,Galaxy Note 20,979.83,Neutral,UAE,English,False,60,9,AliExpress
29,Apple,iPhone 14,1199.36,Positive,UAE,English,True,65,11,Amazon
33,OnePlus,OnePlus 12,900.46,Positive,Brazil,Portuguese,True,47,9,AliExpress
39,Apple,iPhone 14,887.43,Negative,UK,English,True,54,6,Amazon
27,Apple,iPhone 15 Pro,1360.01,Positive,India,Hindi,True,64,11,BestBuy
20,Realme,Realme Narzo 70,341.65,Positive,UAE,English,True,59,9,Flipkart
57,Google,Pixel 8,819.85,Neutral,India,Hindi,True,56,11,BestBuy
35,Motorola,Edge 50,697.71,Positive,Brazil,Portuguese,True,54,8,Flipkart
18,Apple,iPhone 15 Pro,1242.29,Positive,Germany,German,False,70,13,BestBuy
30,Motorola,Moto G Power,269.39,Positive,India,Hindi,True,64,12,AliExpress
27,Xiaomi,Redmi Note 13,400.08,Negative,Australia,English,True,67,10,BestBuy
42,OnePlus,OnePlus 12,482.7,Positive,Brazil,Portuguese,True,60,12,AliExpress
25,Apple,iPhone 14,928.57,Positive,UAE,English,True,50,8,AliExpress
21,Motorola,Razr 40,561.05,Positive,USA,English,True,58,10,Flipkart
31,Apple,iPhone 14,951.25,Positive,India,Hindi,True,65,10,eBay
21,Google,Pixel 6,545.21,Neutral,Canada,English,True,65,10,eBay
18,Samsung,Galaxy A55,702.35,Neutral,India,Hindi,True,65,10,AliExpress
38,Samsung,Galaxy A55,1106.32,Positive,Brazil,Portuguese,True,59,9,Amazon
21,Samsung,Galaxy Note 20,1261.99,Neutral,UAE,English,True,57,9,BestBuy
25,Realme,Realme Narzo 70,545.68,Negative,UAE,English,False,56,11,Flipkart
47,Apple,iPhone 13,1257.53,Positive,Brazil,Portuguese,True,58,9,eBay
37,Apple,iPhone 14,1193.64,Positive,UK,English,True,71,12,Amazon
52,OnePlus,OnePlus 12,943.6,Positive,Brazil,Portuguese,False,65,11,Amazon
31,OnePlus,OnePlus Nord 3,826.55,Negative,USA,English,True,61,10,BestBuy
38,Apple,iPhone 13,1376.88,Positive,UK,English,True,78,14,eBay
30,Xiaomi,Redmi Note 13,584.23,Neutral,UK,English,True,72,10,Flipkart
31,Apple,iPhone 13,1215.22,Neutral,India,Hindi,True,61,12,Flipkart
38,Motorola,Moto G Power,777.98,Positive,Canada,English,True,71,12,AliExpress
29,Google,Pixel 7a,522.73,Positive,UAE,English,True,54,8,Flipkart
30,Motorola,Moto G Power,220.2,Neutral,UK,English,True,69,10,BestBuy
33,Motorola,Moto G Power,561.03,Positive,UAE,English,True,58,10,eBay
18,Google,Pixel 7a,568.94,Positive,Brazil,Portuguese,True,54,8,Amazon
18,Xiaomi,Redmi Note 13,302.48,Positive,India,Hindi,True,63,11,eBay
34,Apple,iPhone 13,1370.52,Positive,USA,English,True,70,13,BestBuy
42,Apple,iPhone SE,987.86,Positive,UAE,English,True,71,12,eBay
27,Samsung,Galaxy Note 20,1107.43,Neutral,India,Hindi,True,66,9,Flipkart
18,Google,Pixel 7a,903.7,Positive,India,Hindi,True,65,11,Amazon
21,Apple,iPhone SE,795.79,Negative,UK,English,False,66,10,Amazon
25,Xiaomi,Mi 13 Pro,579.64,Positive,Brazil,Portuguese,True,66,11,eBay
30,OnePlus,OnePlus 12,807.86,Positive,India,Hindi,True,77,14,eBay
32,Samsung,Galaxy Z Flip,833.91,Negative,India,Hindi,True,55,8,BestBuy
29,Xiaomi,Redmi Note 13,460.96,Positive,India,Hindi,True,78,14,Flipkart
18,Samsung,Galaxy S24,917.65,Positive,Germany,German,True,71,12,BestBuy
30,Google,Pixel 6,1009.95,Positive,Australia,English,True,69,13,BestBuy
24,OnePlus,OnePlus 12,712.19,Negative,USA,English,True,55,6,AliExpress
38,Motorola,Razr 40,356.45,Positive,USA,English,True,50,8,BestBuy
26,Motorola,Razr 40,525.63,Positive,Australia,English,False,57,10,AliExpress
41,Apple,iPhone 14,782.18,Positive,Australia,English,True,65,12,AliExpress
18,Google,Pixel 8,975.59,Positive,UK,English,True,51,9,BestBuy
18,Apple,iPhone 13,1157.35,Neutral,Germany,German,True,70,12,eBay
18,Motorola,Razr 40,485.64,Positive,UAE,English,True,74,12,Amazon
33,Google,Pixel 7a,858.05,Positive,UAE,English,False,55,11,Amazon
18,OnePlus,OnePlus 12,961.09,Neutral,India,Hindi,True,63,13,BestBuy
47,Google,Pixel 7a,896.36,Negative,India,Hindi,True,57,9,Amazon
19,Motorola,Edge 50,452.15,Neutral,Australia,English,True,62,11,eBay
25,Apple,iPhone 15 Pro,1261.12,Positive,Canada,English,True,63,11,BestBuy
32,Motorola,Razr 40,517.9,Negative,India,Hindi,True,54,6,Amazon
33,Realme,Realme 12 Pro,274.47,Positive,UK,English,True,69,13,BestBuy
18,Xiaomi,Poco X6,484.07,Positive,Brazil,Portuguese,True,69,13,AliExpress
18,Xiaomi,Redmi Note 13,609.67,Positive,Canada,English,False,78,14,Amazon
19,Realme,Realme Narzo 70,279.86,Positive,Brazil,Portuguese,False,68,13,Amazon
34,Samsung,Galaxy A55,1188.56,Positive,Canada,English,True,72,12,AliExpress
20,Xiaomi,Mi 13 Pro,628.88,Neutral,USA,English,False,67,12,eBay
23,OnePlus,OnePlus 12,695.37,Positive,Canada,English,True,68,13,Amazon
32,OnePlus,OnePlus Nord 3,633.05,Positive,UK,English,True,77,14,Amazon
32,OnePlus,OnePlus 11R,604.21,Negative,USA,English,True,61,11,AliExpress
30,Samsung,Galaxy A55,455.35,Negative,USA,English,True,61,8,BestBuy
19,Xiaomi,Poco X6,223.4,Positive,UK,English,True,58,9,AliExpress
32,Realme,Realme Narzo 70,498.84,Positive,Brazil,Portuguese,False,65,12,eBay
45,Realme,Realme Narzo 70,519.87,Negative,Brazil,Portuguese,True,54,6,AliExpress
40,Xiaomi,Redmi Note 13,464.5,Positive,Canada,English,True,55,11,Amazon
36,Xiaomi,Mi 13 Pro,436.28,Neutral,Canada,English,False,75,14,Flipkart
32,Realme,Realme 12 Pro,204.62,Negative,Brazil,Portuguese,True,55,8,Flipkart
26,Samsung,Galaxy Z Flip,1243.53,Positive,UK,English,True,65,11,eBay
38,OnePlus,OnePlus 11R,746.97,Negative,UAE,English,True,45,7,Flipkart
25,Motorola,Edge 50,207.87,Neutral,USA,English,True,63,10,Amazon
30,Samsung,Galaxy Z Flip,435.7,Neutral,India,Hindi,True,57,9,Amazon
20,Apple,iPhone 13,887.21,Positive,UAE,English,True,62,11,Amazon
30,Google,Pixel 8,687.77,Positive,USA,English,True,60,12,Amazon
37,OnePlus,OnePlus 12,832.8,Positive,India,Hindi,True,65,11,Flipkart
18,Realme,Realme 12 Pro,511.53,Positive,Canada,English,True,80,14,AliExpress
18,Apple,iPhone SE,846.38,Neutral,UAE,English,True,56,11,Amazon
34,Motorola,Edge 50,729.1,Neutral,UAE,English,True,72,10,BestBuy
34,OnePlus,OnePlus Nord 3,909.54,Neutral,Germany,German,True,61,12,eBay
30,Realme,Realme 12 Pro,525.37,Negative,Brazil,Portuguese,True,66,10,Amazon
34,Realme,Realme 12 Pro,446.57,Positive,USA,English,True,58,9,BestBuy
22,Google,Pixel 8,627.79,Positive,UAE,English,True,65,11,eBay
35,Google,Pixel 6,911.34,Negative,UK,English,True,60,12,AliExpress
25,Realme,Realme 12 Pro,389.58,Positive,USA,English,True,74,12,Flipkart
18,Samsung,Galaxy S24,1119.62,Neutral,UAE,English,True,66,13,Flipkart
18,Apple,iPhone SE,706.2,Neutral,UAE,English,False,67,12,AliExpress
36,Xiaomi,Mi 13 Pro,594.41,Positive,USA,English,True,50,8,eBay
35,Samsung,Galaxy Z Flip,1107.44,Negative,Australia,English,True,56,11,eBay
38,Samsung,Galaxy Note 20,994.94,Positive,Australia,English,True,59,9,Flipkart
45,Apple,iPhone 14,1045.93,Positive,USA,English,True,66,11,eBay
36,Motorola,Edge 50,474.24,Positive,India,Hindi,True,65,10,AliExpress
23,Xiaomi,Poco X6,583.78,Negative,UAE,English,True,52,7,Flipkart
41,Xiaomi,Mi 13 Pro,639.83,Negative,India,Hindi,True,61,8,Amazon
34,Apple,iPhone 15 Pro,715.87,Negative,Canada,English,True,55,8,Amazon
18,Google,Pixel 8,620.32,Negative,India,Hindi,False,51,6,Flipkart
49,Realme,Realme Narzo 70,390.58,Positive,Brazil,Portuguese,True,81,14,BestBuy
24,Realme,Realme 12 Pro,589.17,Positive,Germany,German,True,62,11,Flipkart
41,Xiaomi,Mi 13 Pro,660.23,Neutral,UK,English,True,61,12,AliExpress
38,Apple,iPhone 14,1482.03,Positive,UAE,English,False,65,11,Amazon
31,Apple,iPhone 14,1250.09,Positive,UAE,English,True,78,14,AliExpress
28,Google,Pixel 7a,846.73,Positive,Australia,English,True,65,11,AliExpress
38,OnePlus,OnePlus 12,418.78,Positive,Germany,German,False,66,11,Flipkart
42,Google,Pixel 6,839.12,Neutral,USA,English,True,60,9,AliExpress
36,Motorola,Edge 50,354.0,Positive,Australia,English,True,63,11,eBay
38,Xiaomi,Poco X6,419.19,Positive,Germany,German,False,56,9,AliExpress
28,OnePlus,OnePlus Nord 3,542.14,Positive,USA,English,True,65,12,AliExpress
44,Motorola,Razr 40,588.19,Negative,USA,English,True,55,8,BestBuy
27,Google,Pixel 8,848.39,Neutral,Germany,German,True,67,12,Flipkart
18,Motorola,Razr 40,409.98,Positive,Brazil,Portuguese,True,64,11,Flipkart
37,Apple,iPhone 13,1210.09,Negative,India,Hindi,True,55,8,Amazon
22,Motorola,Edge 50,474.85,Negative,India,Hindi,True,56,11,Amazon
18,Realme,Realme 12 Pro,410.3,Negative,Germany,German,True,54,12,BestBuy
36,Samsung,Galaxy Z Flip,1241.45,Negative,Australia,English,True,54,6,Flipkart
37,Samsung,Galaxy Z Flip,617.81,Positive,UAE,English,True,72,12,BestBuy
18,Motorola,Moto G Power,441.75,Neutral,Germany,German,True,68,11,Amazon
31,OnePlus,OnePlus Nord 3,790.09,Positive,USA,English,False,55,10,eBay
38,Realme,Realme Narzo 70,532.53,Neutral,UK,English,True,80,15,Flipkart
29,Google,Pixel 6,743.9,Neutral,UAE,English,True,63,13,eBay
26,Google,Pixel 7a,555.64,Positive,UK,English,True,58,9,Flipkart
35,Motorola,Moto G Power,453.59,Positive,Australia,English,False,65,10,eBay
43,Google,Pixel 7a,601.18,Positive,India,Hindi,True,59,8,Amazon
18,Apple,iPhone 13,1120.31,Positive,UK,English,True,61,10,eBay
18,Realme,Realme Narzo 70,451.36,Positive,India,Hindi,True,78,14,BestBuy
44,OnePlus,OnePlus 11R,449.27,Positive,Canada,English,True,47,9,BestBuy
23,Xiaomi,Mi 13 Pro,616.95,Positive,USA,English,True,66,11,BestBuy
23,Realme,Realme 12 Pro,207.81,Neutral,Brazil,Portuguese,False,68,11,Amazon
34,Realme,Realme 12 Pro,300.94,Neutral,Brazil,Portuguese,True,61,12,eBay
36,OnePlus,OnePlus 12,615.4,Positive,UK,English,True,69,13,BestBuy
31,Motorola,Edge 50,588.91,Positive,Brazil,Portuguese,True,56,9,Amazon
37,Motorola,Moto G Power,270.33,Positive,UK,English,True,50,8,eBay
37,Samsung,Galaxy A55,1134.96,Positive,Germany,German,True,64,12,Flipkart
37,Samsung,Galaxy S24,1191.04,Negative,Brazil,Portuguese,False,67,10,AliExpress
18,Motorola,Moto G Power,217.03,Positive,Australia,English,True,65,12,AliExpress
24,Samsung,Galaxy Z Flip,1067.04,Positive,Australia,English,False,65,12,eBay
18,Google,Pixel 6,784.4,Neutral,Australia,English,True,64,11,Amazon
18,Motorola,Razr 40,550.31,Positive,Brazil,Portuguese,True,62,11,AliExpress
18,OnePlus,OnePlus Nord 3,549.84,Positive,UK,English,True,78,14,eBay
18,Apple,iPhone 14,818.41,Positive,Brazil,Portuguese,True,63,11,AliExpress
50,Samsung,Galaxy Z Flip,1036.54,Neutral,Germany,German,True,59,10,AliExpress
25,Motorola,Edge 50,592.19,Positive,Germany,German,True,63,11,Amazon
33,Google,Pixel 6,791.74,Neutral,Canada,English,True,64,8,Amazon
26,Motorola,Razr 40,222.58,Positive,USA,English,True,61,10,BestBuy
34,Apple,iPhone 13,832.39,Positive,Germany,German,True,65,10,eBay
23,Xiaomi,Mi 13 Pro,661.46,Neutral,Canada,English,True,64,8,Flipkart
23,Samsung,Galaxy A55,456.32,Positive,UK,English,True,72,12,AliExpress
18,Realme,Realme Narzo 70,304.02,Negative,Germany,German,False,51,6,Amazon
24,Samsung,Galaxy Note 20,1383.32,Positive,Australia,English,False,77,14,BestBuy
44,Apple,iPhone 13,1191.68,Negative,India,Hindi,True,67,13,AliExpress
22,Samsung,Galaxy Note 20,908.2,Positive,Canada,English,True,74,12,AliExpress
23,Samsung,Galaxy Z Flip,905.89,Negative,Australia,English,True,46,10,Flipkart
31,Xiaomi,Redmi Note 13,363.58,Positive,UK,English,True,71,12,Flipkart
59,Realme,Realme 12 Pro,263.87,Positive,Germany,German,False,71,13,Amazon
37,Google,Pixel 6,684.74,Neutral,UAE,English,False,66,9,BestBuy
37,Samsung,Galaxy S24,671.1,Neutral,Canada,English,True,63,13,AliExpress
18,Realme,Realme Narzo 70,276.69,Positive,Australia,English,False,56,10,eBay
20,Apple,iPhone 15 Pro,1099.01,Neutral,UAE,English,False,60,9,AliExpress
20,Realme,Realme Narzo 70,504.36,Positive,UAE,English,True,64,12,eBay
30,Samsung,Galaxy Z Flip,661.72,Neutral,India,Hindi,True,67,12,eBay
18,Samsung,Galaxy S24,1269.83,Positive,Germany,German,False,56,9,eBay
20,Xiaomi,Redmi Note 13,509.86,Negative,Canada,English,True,45,7,eBay
24,Realme,Realme 12 Pro,378.12,Negative,Brazil,Portuguese,True,67,13,Flipkart
18,Xiaomi,Redmi Note 13,394.13,Positive,UK,English,True,50,8,BestBuy
35,Samsung,Galaxy A55,601.5,Positive,Germany,German,True,65,11,BestBuy
32,Realme,Realme Narzo 70,531.77,Neutral,India,Hindi,True,68,11,AliExpress
29,Realme,Realme 12 Pro,485.79,Positive,Canada,English,True,47,9,AliExpress
22,Google,Pixel 8,577.23,Positive,USA,English,False,54,8,eBay
29,OnePlus,OnePlus 11R,842.48,Negative,UAE,English,True,67,10,AliExpress
25,OnePlus,OnePlus 11R,637.59,Positive,UAE,English,False,56,10,BestBuy
27,Apple,iPhone 15 Pro,1483.38,Positive,Australia,English,True,59,8,Flipkart
22,Xiaomi,Mi 13 Pro,300.66,Positive,UAE,English,True,56,10,AliExpress
21,Xiaomi,Mi 13 Pro,480.25,Positive,UAE,English,True,56,10,BestBuy
28,Google,Pixel 6,670.01,Negative,India,Hindi,True,56,9,Amazon
23,OnePlus,OnePlus Nord 3,951.63,Neutral,Germany,German,True,65,10,eBay
34,Motorola,Moto G Power,531.01,Positive,USA,English,True,60,12,BestBuy
32,Apple,iPhone 14,1208.28,Negative,UK,English,True,56,11,BestBuy
29,Samsung,Galaxy Z Flip,1113.73,Negative,Australia,English,True,56,8,AliExpress
32,Xiaomi,Mi 13 Pro,481.58,Neutral,USA,English,False,66,13,eBay
23,Xiaomi,Redmi Note 13,376.5,Neutral,USA,English,True,57,9,Flipkart
35,Realme,Realme 12 Pro,527.26,Positive,India,Hindi,False,71,12,BestBuy
36,Motorola,Edge 50,703.29,Positive,UAE,English,True,65,12,BestBuy
24,Apple,iPhone SE,1247.86,Positive,Brazil,Portuguese,False,56,9,Amazon
65,Realme,Realme Narzo 70,363.83,Negative,Australia,English,True,56,11,AliExpress
34,Xiaomi,Redmi Note 13,290.82,Positive,Canada,English,True,56,10,Flipkart
18,Motorola,Moto G Power,243.34,Positive,Australia,English,True,58,10,eBay
35,Google,Pixel 7a,595.15,Negative,Australia,English,True,57,9,eBay
23,Samsung,Galaxy Z Flip,884.44,Positive,USA,English,True,54,8,BestBuy
18,Motorola,Razr 40,207.19,Neutral,Brazil,Portuguese,False,68,14,Flipkart
25,Apple,iPhone 15 Pro,1144.49,Positive,Canada,English,True,59,8,Amazon
40,Samsung,Galaxy Note 20,1245.87,Positive,USA,English,True,54,8,AliExpress
18,Realme,Realme Narzo 70,345.26,Negative,India,Hindi,True,61,10,AliExpress
32,Google,Pixel 6,566.97,Positive,USA,English,True,65,11,AliExpress
22,Motorola,Razr 40,513.21,Neutral,Brazil,Portuguese,False,69,10,Flipkart
33,Apple,iPhone 13,1119.56,Positive,Germany,German,False,81,14,Amazon
36,Realme,Realme Narzo 70,205.94,Positive,UK,English,True,65,11,Amazon
24,OnePlus,OnePlus 11R,929.89,Positive,UAE,English,True,71,13,BestBuy
18,Motorola,Edge 50,559.79,Positive,USA,English,True,51,9,BestBuy
33,Google,Pixel 8,667.85,Positive,UAE,English,False,71,12,eBay
20,Apple,iPhone 15 Pro,760.4,Neutral,UK,English,False,62,10,eBay
26,Realme,Realme Narzo 70,595.49,Neutral,Germany,German,True,70,12,Flipkart
36,Xiaomi,Redmi Note 13,350.42,Positive,Germany,German,True,58,10,eBay
36,Apple,iPhone 14,1330.51,Negative,UAE,English,True,50,6,Flipkart
46,Google,Pixel 7a,559.45,Positive,UK,English,False,57,10,Flipkart
50,OnePlus,OnePlus 11R,453.85,Negative,USA,English,True,55,9,BestBuy
18,Motorola,Edge 50,664.34,Positive,Canada,English,False,66,10,AliExpress
28,OnePlus,OnePlus 11R,868.66,Neutral,UK,English,False,64,8,BestBuy
39,Motorola,Moto G Power,417.12,Positive,Australia,English,True,56,10,Amazon
23,Realme,Realme 12 Pro,278.83,Negative,Brazil,Portuguese,True,54,8,Amazon
18,Realme,Realme Narzo 70,190.47,Neutral,USA,English,True,56,11,Amazon
39,Apple,iPhone 14,735.62,Negative,Australia,English,True,55,11,eBay
